      2007,24-JUL-07,32.4691611,-94.2649389
      2007,02-MAY-07,42.5339889,-88.9751417
      2007,09-AUG-07,33.0911472,-96.0581806
      2007,09-SEP-07,33.1802667,-97.1759083
      2007,09-JUL-07,29.6209028,-95.3118639
      2006,07-JUN-06,31.0383111, -85.40865
      2007,05-OCT-07,32.7601194,-97.1735917
      2007,03-JUL-07,          ,
      2007,26-AUG-07,44.8054389,-88.4595917
      2006,28-SEP-06,32.0081361,-87.304425
      2006,15-SEP-06,32.1221667,-85.1754417
      2006,19-FEB-06,40.3919806,-104.596494
      2006,07-APR-06,38.5496667,-106.268686
      2006,16-JUN-06,40.2043583,-104.971803
      2006,17-JUL-06,38.7973472,-102.949192
      2006,03-MAY-06,38.7155556,-108.053053
      2006,25-OCT-06,33.3785306,-111.893575
      2006,02-MAR-06,32.9744083,-115.408775
      2006,20-MAR-06,34.9074639,-116.852428
      2006,29-JUN-06,34.9046556,-116.870667
      2006,11-SEP-06,35.8774778,-119.214744
      2007,24-SEP-07,29.6062222,-95.4223972
      2007,30-MAY-07,46.9366861,-122.357419
      2007,03-DEC-07,47.1613472,-119.768747
      2006,17-MAR-06,  33.05615,-109.325008
      2006,28-AUG-06,32.8707833,-85.3100472
      2006,05-APR-06,33.0029917,-111.610933
      2007,06-JUL-07,32.1537444,-94.0968944
      2007,19-AUG-07,38.5725278,-112.603769
